iteration,n_runs,filtered_accuracy_mean,filtered_accuracy_std,filtered_precision_mean,filtered_precision_std,filtered_recall_mean,filtered_recall_std,filtered_train_size_mean,filtered_train_size_std,filtered_kickout_mean,filtered_kickout_std,filtered_default_rate_mean,filtered_default_rate_std,oracle_accuracy_mean,oracle_accuracy_std,oracle_precision_mean,oracle_precision_std,oracle_recall_mean,oracle_recall_std,oracle_train_size_mean,oracle_train_size_std,oracle_kickout_mean,oracle_kickout_std,oracle_default_rate_mean,oracle_default_rate_std,parceling_accuracy_mean,parceling_accuracy_std,parceling_precision_mean,parceling_precision_std,parceling_recall_mean,parceling_recall_std,parceling_train_size_mean,parceling_train_size_std,parceling_kickout_mean,parceling_kickout_std,parceling_default_rate_mean,parceling_default_rate_std,fuzzy_augmentation_accuracy_mean,fuzzy_augmentation_accuracy_std,fuzzy_augmentation_precision_mean,fuzzy_augmentation_precision_std,fuzzy_augmentation_recall_mean,fuzzy_augmentation_recall_std,fuzzy_augmentation_train_size_mean,fuzzy_augmentation_train_size_std,fuzzy_augmentation_kickout_mean,fuzzy_augmentation_kickout_std,fuzzy_augmentation_default_rate_mean,fuzzy_augmentation_default_rate_std,simple_extrapolation_accuracy_mean,simple_extrapolation_accuracy_std,simple_extrapolation_precision_mean,simple_extrapolation_precision_std,simple_extrapolation_recall_mean,simple_extrapolation_recall_std,simple_extrapolation_train_size_mean,simple_extrapolation_train_size_std,simple_extrapolation_kickout_mean,simple_extrapolation_kickout_std,simple_extrapolation_default_rate_mean,simple_extrapolation_default_rate_std,shallow_self_learning_accuracy_mean,shallow_self_learning_accuracy_std,shallow_self_learning_precision_mean,shallow_self_learning_precision_std,shallow_self_learning_recall_mean,shallow_self_learning_recall_std,shallow_self_learning_train_size_mean,shallow_self_learning_train_size_std,shallow_self_learning_kickout_mean,shallow_self_learning_kickout_std,shallow_self_learning_default_rate_mean,shallow_self_learning_default_rate_std,twins_accuracy_mean,twins_accuracy_std,twins_precision_mean,twins_precision_std,twins_recall_mean,twins_recall_std,twins_train_size_mean,twins_train_size_std,twins_kickout_mean,twins_kickout_std,twins_default_rate_mean,twins_default_rate_std
0,5,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006,0.78,0.011489125293076068,0.5702343780645668,0.03552035235636252,0.10486765834394426,0.026641369566947657,5000.0,0.0,0.14046875612913348,0.07104070471272504,0.23040000000000002,0.003941573289944006
1,5,0.7774384341392487,0.008539734338931565,0.49503921640268667,0.07329994045152118,0.07609090870472082,0.009268819479329133,7500.6,30.368404633763692,-0.009921567194626618,0.14659988090304232,0.22541421907568476,0.002325088132043643,0.7728524590163934,0.010172180684414604,0.540935963819886,0.06323696340862338,0.09767534739304591,0.014200708241022124,7623.0,0.0,0.0818719276397719,0.12647392681724676,0.23030303030303031,0.0012598931867813645,0.7723278688524591,0.008563844048427279,0.4905086969256418,0.02948992770157576,0.07963797915191104,0.02437600012867889,7623.0,0.0,-0.018982606148716427,0.0589798554031515,0.22820411911320998,0.0020383496890520854,0.7740327868852459,0.008196459012196594,0.5476397668936469,0.04421726373424089,0.11095225421098114,0.02757945020343981,7623.0,0.0,0.09527953378729395,0.08843452746848177,0.23164108618654072,0.001908956553963654,0.7761311475409836,0.006565241185984987,0.6112445115366567,0.036947904475403866,0.1583812383812384,0.029026535638778866,7623.0,0.0,0.22248902307331334,0.07389580895080769,0.2378591105863833,0.0017744025626562686,0.7735586851158182,0.012445553607070056,0.4994942651158049,0.059066991236354595,0.08591442856112871,0.014626587828130855,7522.4,24.630062931304092,-0.001011469768390122,0.1181339824727092,0.22633185005554024,0.0021166874472293017,0.7750819672131147,0.007254723507377995,0.5259085538680245,0.03772662042932469,0.08178146316708938,0.013246180083059882,7623.0,0.0,0.05181710773604907,0.0754532408586494,0.22781057326511872,0.0022022945057256576
2,5,0.7840720773246321,0.009426330246281332,0.5009605357546635,0.03351839212953288,0.0915681770823945,0.01652142640550106,9995.6,41.233966580963326,0.0019210715093271324,0.06703678425906577,0.22226843535252475,0.0038464936503912633,0.776,0.003943684474421025,0.5252969823503315,0.0301337024780994,0.10829586852403532,0.013681914109734027,10246.0,0.0,0.05059396470066298,0.06026740495619882,0.23009955104430996,0.002925107584607331,0.7810731707317073,0.00542670594543352,0.4807541354097575,0.03360899086322541,0.09359045701997305,0.011607853197339894,10246.0,0.0,-0.03849172918048512,0.06721798172645083,0.22711301971501077,0.003449543581891026,0.7825365853658537,0.00772766686763429,0.572768996835934,0.03956439556813777,0.13718343356094292,0.014154939748348604,10246.0,0.0,0.14553799367186793,0.07912879113627556,0.2319539332422409,0.0034614522833023584,0.7877073170731708,0.008868931260381284,0.6542200194389338,0.03450142210293551,0.23029564312149545,0.03152102046639185,10246.0,0.0,0.3084400388778676,0.06900284420587102,0.24323638493070465,0.003489845536303539,0.7851308566924535,0.006247143929460552,0.5036513873723176,0.033090759103522244,0.09527188038962607,0.005735419829717849,10040.0,37.58191054217441,0.007302774744635207,0.06618151820704443,0.22363640249233088,0.0036219996631779126,0.7843902439024392,0.004648245560808432,0.5081190361362775,0.037008225585001046,0.10231930139451575,0.016650958101870075,10246.0,0.0,0.016238072272555033,0.0740164511700021,0.22701542065196173,0.003758260998893528
3,5,0.7754920372023402,0.009740625904279314,0.4881452485686356,0.06739866044612271,0.06421053453306173,0.012451795312983372,12493.6,66.82095479712932,-0.02370950286272867,0.13479732089224541,0.2196428779107773,0.0047014789699232245,0.7783993783993783,0.01173399808732235,0.5383804042144018,0.05931281123514952,0.11533363157087861,0.014575762626582233,12869.0,0.0,0.07676080842880349,0.11862562247029906,0.22910871085554435,0.002980351175785062,0.7735819735819737,0.008860534756891032,0.4306073226086024,0.04577628410000568,0.07334707665773997,0.012060741865063023,12869.0,0.0,-0.13878535478279522,0.09155256820001133,0.2256741005517134,0.0037309942168557257,0.7755244755244755,0.010750726064601689,0.5280025514645462,0.03103516318074604,0.11795242754390851,0.025861030869802386,12869.0,0.0,0.056005102929092554,0.062070326361492095,0.23164193021990828,0.003023556835549569,0.7850815850815851,0.010523700359494658,0.6669774928568968,0.03673979538860702,0.23184002813681434,0.036683239828918746,12869.0,0.0,0.33395498571379356,0.07347959077721404,0.24743181288367394,0.0019666863651486045,0.7816639149624477,0.008548896772739206,0.5312887112887114,0.0770061201138422,0.08498568854877663,0.0063693683939563305,12556.2,55.3476286754907,0.06257742257742258,0.15401224022768437,0.2213067115767388,0.004445619470248578,0.7771561771561772,0.009891436570131595,0.5248112781554001,0.04502768443868193,0.09360656258942938,0.010866938003076889,12869.0,0.0,0.04962255631080024,0.09005536887736386,0.2260470899059756,0.004060692900746681
4,5,0.7821140097484482,0.00978282779209131,0.4824154240820907,0.03724190121027167,0.06449793754478628,0.004766410155019743,14988.8,79.4012594358553,-0.0351691518358185,0.07448380242054338,0.21857192967466857,0.003711488745631109,0.7767666989351404,0.007282673538197121,0.581029464056022,0.021216550330806497,0.11596208130132477,0.013201864954283458,15492.0,0.0,0.16205892811204398,0.042433100661613016,0.22929253808417246,0.002144907247708767,0.7681832849306227,0.00634171977878709,0.47098054202968287,0.0343223075796297,0.07371210440404635,0.00813860119352737,15492.0,0.0,-0.05803891594063436,0.0686446151592594,0.22547121094758588,0.0027592150802773063,0.7781865117779929,0.008869076728511848,0.5840710931992313,0.041713400207727326,0.1369006704076527,0.026904626517081653,15492.0,0.0,0.16814218639846254,0.0834268004154547,0.23215853343661247,0.0013370307748386144,0.7883833494675702,0.00959280451239004,0.7216472518975798,0.02581541008403445,0.2632066174501918,0.038310712270840055,15492.0,0.0,0.44329450379515956,0.05163082016806893,0.2511618900077459,0.0029117452533306766,0.7825027786086333,0.009130486726483015,0.5590052120683947,0.031240337300901033,0.08442899146956526,0.007216790821668281,15073.6,70.95801575579746,0.11801042413678935,0.06248067460180202,0.22048808901049446,0.00391312744811989,0.7774120684091642,0.009468254242061751,0.5432423195084486,0.025451073619833786,0.09324772471988,0.008298478497291763,15492.0,0.0,0.08648463901689708,0.05090214723966754,0.2262587141750581,0.002771389653856235
5,5,0.787397515487555,0.008900322610326243,0.5068363747547674,0.01906973959894925,0.0745335424976998,0.013115336818521431,17491.8,90.19401310508366,0.01367274950953493,0.0381394791978985,0.21791761043186075,0.002624080774975434,0.7795749378967706,0.007854730303399244,0.6077265860434045,0.018728603859402976,0.1258829642263162,0.018311219923647218,18115.0,0.0,0.215453172086809,0.03745720771880591,0.22922439966878277,0.0012523145626010955,0.767706320728678,0.0038822966541578155,0.44429166451661806,0.021572727162673624,0.06825493425869618,0.006537683134228733,18115.0,0.0,-0.11141667096676397,0.04314545432534727,0.22512834667402704,0.0016354962572136854,0.7765387800165608,0.007255765851790363,0.5858450898767424,0.03888525770439548,0.1379404426804281,0.02256870157142842,18115.0,0.0,0.17169017975348483,0.07777051540879094,0.2324151255865305,0.0018505398695819197,0.7924372067347502,0.00673836909507797,0.7161474740611571,0.0338341687109194,0.29032583316633553,0.03350937444894037,18115.0,0.0,0.43229494812231445,0.0676683374218388,0.2548606127518631,0.003260130298073212,0.7918128659355177,0.006565440629867754,0.5446017019305127,0.016287760772946618,0.0864995586628402,0.013842826497149026,17582.6,70.64729294176811,0.08920340386102533,0.03257552154589323,0.2196047718378978,0.002673810391378048,0.7765387800165608,0.006246955472672774,0.5207039220887723,0.05534050084812441,0.099482539208591,0.013871240598856315,18115.0,0.0,0.04140784417754438,0.11068100169624882,0.22628760695556166,0.0018653016467628251
6,5,0.7850153673781801,0.0061788527669285245,0.5123326437134095,0.016949101515131376,0.06845576362777062,0.004945830999231815,19993.8,97.8190165560869,0.02466528742681893,0.03389820303026277,0.21727275388620085,0.0031104547432308496,0.7767116682738668,0.0074155530165968585,0.5856921996075446,0.025822341410855137,0.11956177121270992,0.011162809433743905,20738.0,0.0,0.1713843992150891,0.05164468282171025,0.22895168290095474,0.0017540657798267357,0.7722275795564127,0.0080470191264634,0.45780117812338306,0.04225980315052392,0.07351459428259595,0.00991558812892231,20738.0,0.0,-0.08439764375323386,0.08451960630104785,0.2247854180731025,0.002303029921173062,0.7775313404050145,0.007481098553683787,0.5711600362449591,0.051802660674436736,0.1400900958277806,0.02672483532651352,20738.0,0.0,0.14232007248991804,0.10360532134887343,0.23237534959976855,0.0017790743575160318,0.7941176470588236,0.007058336082995331,0.7412765844053745,0.02022564677502127,0.3023426968164745,0.03590576718620041,20738.0,0.0,0.482553168810749,0.04045129355004251,0.2577394155656283,0.0033797143149954497,0.7849633844384591,0.007772597183556354,0.5608719275486989,0.03646345265982476,0.08997905250023927,0.008177306244727997,20103.6,76.07785485934787,0.12174385509739757,0.07292690531964949,0.21909434491083885,0.0031077503777394936,0.7816779170684667,0.0065644638091099045,0.5147474051161068,0.03370373305535739,0.10096117328229282,0.011207143204379091,20738.0,0.0,0.029494810232213675,0.06740746611071481,0.22612595235799016,0.002210926359306471
7,5,0.7842178149408428,0.0026276305192302176,0.4925358097784568,0.006435862941793179,0.061475707182142236,0.0038681896528488494,22505.8,101.84576574408973,-0.014928380443086326,0.012871725883586352,0.21754914137102835,0.0028721193949066584,0.7791996576075325,0.0034356742547210508,0.5582937150147161,0.005902663447387756,0.1211449213996771,0.006626820409451895,23361.0,0.0,0.1165874300294322,0.011805326894775484,0.22959633577329736,0.0016231694166508246,0.7785148726728013,0.003112877645361564,0.4817936720142602,0.03921501047667581,0.07659003321256933,0.009673571423262342,23361.0,0.0,-0.0364126559714795,0.07843002095335165,0.22544411626214633,0.0020815703180403974,0.7791996576075325,0.0044548043007538495,0.5995150601385767,0.03556501296733944,0.1435737178594529,0.01663025935870912,23361.0,0.0,0.19903012027715344,0.07113002593467888,0.23313214331578275,0.0013969318473949623,0.7974320564947571,0.004137586659912499,0.74146827470157,0.03491366672237561,0.31821412313489994,0.02582298051086377,23361.0,0.0,0.4829365494031399,0.06982733344475121,0.260939172124481,0.003982457397572122,0.7882866499368082,0.005306026055911539,0.5831963080841697,0.03275599900756166,0.0801112638159546,0.008942988908085977,22626.4,82.23527223764751,0.16639261616833945,0.06551199801512331,0.21924813189474257,0.002873629337217765,0.781254012411727,0.004552419781921597,0.5364290259964276,0.027623721869362544,0.10171094701840648,0.007426838300330279,23361.0,0.0,0.07285805199285529,0.055247443738725074,0.22704507512520872,0.0017352169595696426
8,5,0.7864009949010644,0.005161306431038917,0.5120325424373284,0.03663915266854958,0.0658045366704181,0.00605808076181231,25000.8,111.85597882992218,0.024065084874656903,0.07327830533709916,0.21714543060447436,0.0018807824762598884,0.7816432557244564,0.006376466663493767,0.5868565112129186,0.02372997382353239,0.12617822290566344,0.009824715851777993,25984.0,0.0,0.17371302242583733,0.047459947647064744,0.22961052955665026,0.0009295276563701046,0.7722532230132769,0.005315216215699677,0.46351595301092774,0.032181680533658864,0.07517399800616803,0.010006779576182375,25984.0,0.0,-0.07296809397814455,0.06436336106731776,0.2256542487684729,0.001382171433916255,0.7770252068501058,0.0045099922997016515,0.5738009281044851,0.03333856100588856,0.14437835301087715,0.02538515954454538,25984.0,0.0,0.14760185620897032,0.06667712201177713,0.23328971674876847,0.0021399167566944805,0.7979603617471619,0.00515164919166645,0.7525809705439295,0.025371624235554353,0.3317625377596337,0.035968215533301234,25984.0,0.0,0.5051619410878591,0.05074324847110877,0.2632927955665025,0.00486119386461707,0.7849154204713604,0.0015885000368658475,0.5617360769368474,0.04543104822698807,0.0765033035655998,0.007862629365954062,25145.2,84.78773496208046,0.12347215387369477,0.09086209645397614,0.2188513144923013,0.001997951448640379,0.7789493938810852,0.009515216738874538,0.5513211428444482,0.028112836931923034,0.10269468847383094,0.014339767407287344,25984.0,0.0,0.10264228568889644,0.05622567386384606,0.22681650246305418,0.00099426032057932
9,5,0.7853786339030202,0.004234212720539347,0.5166519902540105,0.029074633827807,0.05714438086481164,0.007761953331384323,27500.6,108.35238806782249,0.033303980508021094,0.05814926765561397,0.21729844684526833,0.0017227258024853026,0.7801468018175463,0.0034760041637055326,0.5899390418070082,0.013707532522380345,0.12379680691244577,0.002687506930390234,28607.0,0.0,0.17987808361401653,0.027415065044760684,0.23018142412696196,0.0009741261284246331,0.7721426074799022,0.0031465298664598023,0.4825972322634768,0.021972503828650906,0.07777095596856044,0.003917320123286072,28607.0,0.0,-0.03480553547304641,0.0439450076573018,0.22622435068339913,0.0011343579475958394,0.781929395316323,0.005390444641358149,0.5935880245837235,0.02828968405202564,0.14742956431725016,0.027330731138812875,28607.0,0.0,0.18717604916744693,0.05657936810405131,0.23382388925787395,0.0031102231464446802,0.8040894792030759,0.0034067788692097203,0.7827003027027223,0.02254313850090415,0.3518403475060624,0.027389472531298496,28607.0,0.0,0.5654006054054446,0.045086277001808346,0.26613765861502425,0.004565728360128355,0.7896782904805477,0.0019622906952253072,0.5418890442677408,0.020776893095104405,0.08202808658001046,0.00812319316356265,27665.4,83.08212804207653,0.08377808853548152,0.041553786190208795,0.21906994648842634,0.001770117478802622,0.7792380286613072,0.0037456632854579166,0.5569743375700931,0.032113531205782184,0.10501203030284681,0.007566118139798813,28607.0,0.0,0.11394867514018617,0.06422706241156437,0.2273080015380851,0.001449341324274473
10,5,0.7857914195828999,0.0025308945830794984,0.5343548254084997,0.019129096424432977,0.05727284980698202,0.007836546796696577,29995.8,110.87903318481813,0.06870965081699933,0.038258192848865946,0.21665350416652274,0.000987454787408372,0.7797950688440602,0.002620207818825321,0.5827804725734237,0.02295884949908713,0.1246729901804261,0.008655523152773768,31230.0,0.0,0.16556094514684733,0.045917698998174224,0.23000320204931154,2.7755575615628914e-17,0.7772334293948127,0.0027704666533875473,0.5068371209028116,0.01889123210070148,0.08216363958910974,0.008885713227558902,31230.0,0.0,0.013674241805623471,0.037782464201402965,0.22594940762087737,0.00022514756107905077,0.7786743515850144,0.006047212337603233,0.5870821213803114,0.04062840499894728,0.13789082418217205,0.021201940052361545,31230.0,0.0,0.1741642427606227,0.08125680999789454,0.2336599423631124,0.003121851930534908,0.8009285943003522,0.00394333380264234,0.7856342588432866,0.02723505192399901,0.34872016632833397,0.026365166345040714,31230.0,0.0,0.5712685176865736,0.05447010384799801,0.26782580851745114,0.005206906330355753,0.7906067374464367,0.0034586169518158573,0.5440764274360432,0.029630881746690343,0.07533684269441651,0.010498199142468712,30174.6,80.49496878687512,0.08815285487208656,0.05926176349338069,0.21842039798753685,0.0007343891250500399,0.7795389048991355,0.0031242551181941535,0.5439730521776622,0.02228175850002155,0.09796992104048942,0.0060404216050399554,31230.0,0.0,0.08794610435532432,0.04456351700004306,0.22701889209093817,0.0005635606788344592
